"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"31860";"31859";"1";"121439954563203_2783592858347886";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"प्रधानमंत्री श्री नरेन्द्र मोदी जी आज दोपहर 3.30 बजे अमेठी, उत्तर प्रदेश में विभिन्न विकास परियोजनाओं का लोकार्पण एवं शिलान्यास करेंगें।"
"31861";"31859";"1";"121439954563203_2783592158347956";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"प्रधानमंत्री श्री नरेन्द्र मोदी जी आज पटना के ऐतिहासिक गांधी मैदान में विजय संकल्प रैली को सम्बोधित करेंगें।   लाइव देखें   • facebook.com/BJP4India • pscp.tv/BJP4India • youtube.com/BJP4India • bjplive.org"
"31862";"31859";"1";"121439954563203_2783591431681362";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"BJP National President Shri Amit Shah will attend ‘Lakshya JITO’ program at GMDC Hall, Ahmedabad, Gujarat. Stay tuned for LIVE updates."
"31863";"31859";"1";"121439954563203_2783591028348069";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"श्री अमित शाह आज दोपहर 12 बजे सूरत में गुजराती मोढ़ मोदी समाज के राष्ट्रीय महाधिवेशन को सम्बोधित करेंगें।"
"31864";"31859";"1";"121439954563203_404074790154140";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi interacts with participants of Smart India Hackathon 2019 through video conference"
"31865";"31859";"1";"121439954563203_2782517461788759";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"ये डर अच्छा है!"
"31866";"31859";"1";"121439954563203_391077828372110";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi's keynote address at 'India Today Conclave 2019' #ModiAtConclave19"
"31867";"31859";"1";"121439954563203_2781950361845469";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"भाजपा का स्पष्ट मत है कि चुनाव देश के 50 करोड़ गरीबों के जीवन में सुख-चैन लाने के लिए होना चाहिए।  चुनाव देश को महाशक्ति बनाने, देश का गौरव ऊंचा उठाने, देश की सुरक्षा को सुनिश्चित करने और पाकिस्तान को मुंह तोड़ जवाब देने के लिए होना चाहिए : श्री अमित शाह #BJPVijaySankalpBikeRally"
"31868";"31859";"1";"121439954563203_2781933521847153";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"देश दशकों से आतंकवाद से पीड़ित रहा है। क्या कांग्रेस में कभी आतंकवाद को जवाब देने का जज्बा दिखा? 26/11 जैसे हमलों के बाद क्या कभी कांग्रेस ने आतंकवादियों को जवाब दिया?  देश के जवानों के खून का बदला लेने की कांग्रेस में कभी हिम्मत नहीं रही : श्री अमित शाह #BJPVijaySankalpBikeRally"
"31869";"31859";"1";"121439954563203_2781576151882890";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"PM Shri Narendra Modi will deliver his keynote address at India Today Conclave 2019 at 8 pm. Watch LIVE at   • facebook.com/BJP4India  • pscp.tv/BJP4India • youtube.com/BJP4India"
"31870";"31859";"1";"121439954563203_612736142499732";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"लाइव : श्री अमित शाह उमरिया, मध्य प्रदेश में #BJPVijaySankalpBikeRally में हिस्सा लेते हुए।"
"31871";"31859";"1";"121439954563203_2311996039071688";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah flags off BJP's nationwide 'Vijay Sankalp Bike Rally' from Umaria, Madhya Pradesh. #BJPVijaySankalpBikeRally"
"31872";"31859";"1";"121439954563203_2781590368548135";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"हिन्दुस्तान जो भी करता है, दुनिया उसे गौर से देखती है।  भारत की ताकत है कि वो डिक्शनरी के शब्दों का अर्थ बदल देता है।   कभी अभिनन्दन का अर्थ होता था 'congratulations' और अब अभिनन्दन का अर्थ ही बदल जाएगा : पीएम मोदी"
"31873";"31859";"1";"121439954563203_2781230211917484";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"Simple illustration of how an individual earning up to Rs. 9.75 lakh per year can end up paying 0 tax by availing tax saving provisions brought by the Modi government."
"31874";"31859";"1";"121439954563203_427445167991118";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"LIVE: PM Shri Narendra Modi inaugurates 'Construction Technology India 2019'."
"31875";"31859";"1";"121439954563203_2780368025337036";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"With the aim to provide a better and safer journey to its passenger and connecting different parts of India, the Indian Railways has been improving its infrastructure at a pace like never before.  The Indian Railways is on a track that leads to development at a faster pace."
"31876";"31859";"1";"121439954563203_2780356955338143";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह कल सुबह 11 बजे मध्य प्रदेश से विजय संकल्प बाइक रैली का शुभारंभ करेंगे।  सभी भाजपा कार्यकर्ताओं से अनुरोध है कि #BJPVIjaySankalpBikeRally में अधिक से अधिक संख्या में सम्मिलित हों।"
"31877";"31859";"1";"121439954563203_2780048645368974";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"पराक्रमी भारत के लिए, भारत माता की जय।   विजयी भारत के लिए, भारत माता की जय।   वीर जवानों के लिए, भारत माता की जय: प्रधानमंत्री श्री नरेन्द्र मोदी #AndhraThanksModi"
"31878";"31859";"1";"121439954563203_2780047732035732";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"While Chandrababu Naidu’s government has put partisan politics above development of Andhra Pradesh, here are some major delivery of development projects by the Modi government. #AndhraThanksModi"
"31879";"31859";"1";"121439954563203_2143109735802329";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi addresses Public Meeting at Visakhapatnam, Andhra Pradesh. #AndhraThanksModi"
"31880";"31859";"1";"121439954563203_2779814368725735";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"An arrogant Cabinet Minister said, "" Zero loss to a scam worth lakhs of rupees"".   The famous Recounting Minister who took pride in treating people badly has to now apply for a family pack for bail, just like his party's first family : PM Modi #TNTrustsModi"
"31881";"31859";"1";"121439954563203_2779805788726593";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"Sadly, a few parties, guided by Modi hatred have started hating India. No wonder, while the entire nation supports our armed forces, they suspect the armed forces.  The world is supporting India’s fight against terror but a few parties suspect our fight against terror : PM Modi #TNTrustsModi"
"31882";"31859";"1";"121439954563203_2779796865394152";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"India has been facing the menace of terrorism for years, but there is a big difference now.  Uri happened and you saw what our brave soldiers did.  Pulwama happened and you saw what our brave air warriors did.  I salute all those who are serving the nation : PM Modi #TNTrustsModi"
"31883";"31859";"1";"121439954563203_2779792425394596";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"The foundation stone of a railway line between Rameshwaram and Dhanushkodi has been laid today.  This line got damaged during the disaster of 1964 but for over 50 years, no attention was paid to this line : PM Modi #TNTrustsModi"
"31884";"31859";"1";"121439954563203_2779721412068364";"data";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";"India has always embraced & found it easy to embrace pluralism since it is embedded in the oldest Sanskrit religious text “The Rig Veda” and I quote ""एकं सद्विप्रा बहुधा वदन्ति"", which means “God is One but learned men describe him in many ways"": EAM Smt Sushma Swaraj, OIC Summit  Watch full speech at https://youtu.be/6UGl7if_qC8"
"31885";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:36.133000";"Facebook:<page>/posts";"";""
"31886";"31859";"1";"121439954563203_2779623918744780";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"The long-standing demand of Andhra Pradesh of creating a separate railway zone which was rejected by the UPA government in 2013, has been fulfilled by the Modi government. #AndhraThanksModi"
"31887";"31859";"1";"121439954563203_2779581342082371";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"मोदी सरकार का जम्मू-कश्मीर के लिए ऐतिहासिक निर्णय।  आर्थिक रूप से कमजोर वर्ग के युवाओं को भी मिलेगा शैक्षिक संस्थानों और राज्य सरकार की नौकरियों में आरक्षण। साथ ही राज्य के अनुसूचित जाति और अनुसूचित जनजातियों के लोगों को मिलेगा पदोन्नति में आरक्षण का लाभ। http://bit.ly/JKOrdinance"
"31888";"31859";"1";"121439954563203_2436176503277682";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi lays foundation stone & inaugurates various development projects in Kanyakumari. #TNTrustsModi"
"31889";"31859";"1";"121439954563203_2779262842114221";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"Just when you think Rahul Gandhi’s Congress can’t stoop lower, they breach their own record.  Faking a video by the name of braveheart Abhinandan’s wife for political propaganda is beyond even shameful."
"31890";"31859";"1";"121439954563203_2779254855448353";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"उरी की घटना के बाद सर्जिकल स्ट्राइक और पुलवामा की घटना के बाद एयर स्ट्राइक से ये स्पष्ट संदेश जाता है कि देश में अब 2004-14 वाली सरकार नहीं बल्कि   2014-19 वाली मोदी सरकार है जो आतंकवाद के खिलाफ जीरो टॉलरेंस की नीति अपनाए हुए हैं: श्री अमित शाह #ShahAtIndiaTodayConclave"
"31891";"31859";"1";"121439954563203_2779246405449198";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"देश की जनता सवाल कर रही है कि 26/11 के आतंकी हमले का जवाब क्यों नहीं दिया गया?  इतनी बड़ी घटना के बाद तब की सरकार ने क्या किया?: श्री अमित शाह #ShahAtIndiaTodayConclave"
"31892";"31859";"1";"121439954563203_2779170395456799";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"आयुष्मान भारत योजना के तहत अब गरीब से गरीब नागरिक का इलाज भी मुमकिन है।  नामुमकिन अब मुमकिन है!"
"31893";"31859";"1";"121439954563203_562715784226991";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"LIVE: Shri Amit Shah is speaking at 'India Today Conclave 2019. #ShahAtIndiaTodayConclave"
"31894";"31859";"1";"121439954563203_2778122945561544";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"आयुष्मान भारत योजना के तहत अब गरीब से गरीब नागरिक का इलाज भी मुमकिन है।  नामुमकिन अब मुमकिन है!"
"31895";"31859";"1";"121439954563203_2778099458897226";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"PM Shri Narendra Modi will address a public meeting at 6.30 pm today in Visakhapatnam. Watch at facebook.com/BJP4India and bjplive.org. Dial 9345014501 to listen LIVE."
"31896";"31859";"1";"121439954563203_2778120568895115";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"देखिए कैसे पीएम मोदी ने नामुमकिन  में से 'ना' हटा उसको मुमकिन बनाया।   नामुमकिन अब मुमकिन है!"
"31897";"31859";"1";"121439954563203_2778126345561204";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"BJP National President Shri Amit Shah will address 'India Today Conclave 2019' at 10 am tomorrow. Watch at http://facebook.com/BJP4India. #ShahAtIndiaTodayConclave"
"31898";"31859";"1";"121439954563203_2777707322269773";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"साइंस और टेक्नोलॉजी का असर तब ज्यादा होता है, जब उसका प्रभाव समाज के अंतिम व्यक्ति और वंचित वर्ग को मिलता है।  ऐसे में, विज्ञान और तकनीक को देश की चुनौतियों से जोड़ने के साथ ही देश की सभी वैज्ञानिक एजेंसियों को इस अभियान का हिस्सा बनाना भी आवश्यक है : पीएम श्री नरेन्द्र मोदी"
"31899";"31859";"1";"121439954563203_2777688908938281";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"मुझे पूरा विश्वास है कि वर्ष 2022 तक देश का अपना गगनयान सफलतापूर्वक, देश के बेटे-बेटियों को अंतरिक्ष में ले जाएगा और वहां तिरंगा फहराएगा: प्रधानमंत्री श्री नरेन्द्र मोदी"
"31900";"31859";"1";"121439954563203_2777598592280646";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"पहले फिल्में बनती थीं कि भारत में कैसे Attacks हुए, अब फिल्में दिखाती हैं कि भारत ने कैसे उन Attacks का मुंहतोड़ जवाब दिया।  पहले दुनिया भर में सिर्फ बैटमैन जैसे हीरो हुआ करते थे। अब दुनिया भर के लिए बाहुबली भी एक हीरो है: प्रधानमंत्री श्री नरेन्द्र मोदी #MeraBoothSabseMazboot"
"31901";"31859";"1";"121439954563203_2777524535621385";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"अभी-अभी एक ‘पायलट प्रोजेक्ट’ पूरा हो गया।  अभी रियल करना है, पहले तो प्रैक्टिस थी: प्रधानमंत्री श्री नरेंद्र मोदी"
"31902";"31859";"1";"121439954563203_418197648950104";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi confers the Shanti Swarup Bhatnagar Prize."
"31903";"31859";"1";"121439954563203_2777421892298316";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"पहले भारत का चित्रण एक गरीब देश के रूप में किया जाता था और अब भारत को निवेश के लिए सबसे अच्छे डेस्टिनेशन के रूप में जाना जाता है।  पहले भारत को सांप-सपेरे का देश बताया जाता था और अब साइंस, स्टार्टअप और सैटेलाइट के देश के रूप में जाना जाता है : पीएम मोदी #MeraBoothSabseMazboot"
"31904";"31859";"1";"121439954563203_2777412852299220";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"कुम्भ में सफाई कामगारों ने 22 करोड़ लोगों के लिए स्वच्छता बनाए रखने के लिए काफी मेहनत की और विश्व में भारत का नाम रौशन किया।   जब मैं वहां गया तो मेरा मन हुआ कि मैं सफाई कामगारों के पैर धोकर सम्मान करूं, इसलिए मैंने ऐसा किया और ये हमारे संस्कार हैं : पीएम मोदी #MeraBoothSabseMazboot"
"31905";"31859";"1";"121439954563203_2777379118969260";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"1998-1999 में पचमढ़ी में आयोजित कॉन्क्लेव में कांग्रेस ने एक प्रस्ताव पारित किया था, उसमें उनका घमंड साफ झलक रहा था।  उन्होंने कहा था कि हमें किसी सहयोगी की जरूरत नहीं है, हम अकेले ही ठीक हैं। एकला चालो रे से लेकर हम साथ-साथ हैं, यह कांग्रेस की मजबूरी की कहानी है : पीएम #MeraBoothSabseMazboot"
"31906";"31859";"1";"121439954563203_2777366988970473";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"मीडिया के हमारे मित्रों की एक fixed cycle है। चुनाव से पहले मीडिया के हमारे मित्र कहते हैं कि भाजपा के लिए यह चुनौती है।  हमें भी मीडिया को कोसने से ज्यादा इसे चुनौती के रूप में स्वीकार करना है। हमने पिछले 5 सालों में 130 करोड़ भारतीयों के लिए समान मेहनत की है: पीएम मोदी #MeraBoothSabseMazboot"
"31907";"31859";"1";"121439954563203_2777357982304707";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"भाजपा कार्यकर्ता की संस्कृति एकदम अलग होती है।  विनम्रता, सादगी, सरलता और सहजता उसकी पहचान है। यहां फैसले का आधार कार्यकर्ताओं का फीडबैक होता है।  भाजपा कार्यकर्ता जनता जनार्दन के सुख और दु:ख में सहभागी होता है। हमारी पार्टी को असली बल अपने कार्यकर्ताओं से मिलता है: पीएम मोदी #MeraBoothSabseMazboot"
"31908";"31859";"1";"121439954563203_2777318205642018";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"2014 से 2019 आवश्यकताओं को पूरा करने का समय था, जबकि 2019 से 2024 आकांक्षाओं को पूरा करने का अवसर है।  2014 से 2019 बुनियादी जरूरतों को हर घर तक पहुंचाने का समय था, जबकि 2019 से 2024 तेज उन्नति के लिए उड़ान भरने का अवसर है : पीएम श्री नरेन्द्र मोदी #MeraBoothSabseMazboot"
"31909";"31859";"1";"121439954563203_2777248065649032";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"देश चल पड़ा है प्रगति पथ पर बस यूं ही चलते रहना है  बहुत कुछ मजबूत किया है बहुत कुछ मजबूत करना है  तो आओ अब ये ठान लें ये बात गांठ बांध लें बड़ी मुश्किल से घूमा है प्रगति का पहिया प्रगति के इस पहिए को अब रुकने नहीं देंगे: पीएम नरेन्द्र मोदी #MeraBoothSabseMazboot"
"31910";"31859";"1";"121439954563203_2777155785658260";"data";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";"जब दुश्मन भारत पर आतंकी हमला करता है, तो उसका एक मकसद यह भी होता है कि हमारी गति और प्रगति रुक जाए।   उसके इस मकसद के सामने हमें दीवार बनकर दिखा देना है कि न ये देश रुकेगा, न ही देश की प्रगति थमेगी : पीएम मोदी #MeraBoothSabseMazboot"
"31911";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:36.829000";"Facebook:<page>/posts";"";""
"31912";"31859";"1";"121439954563203_2777106638996508";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"India will live as one India will work as one India will grow as one India will fight as one India will win as one : PM Shri Narendra Modi #MeraBoothSabseMazboot"
"31913";"31859";"1";"121439954563203_2159658044249592";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi’s mega interaction from 15,000 locations across the country. #MeraBoothSabseMazboot"
"31914";"31859";"1";"121439954563203_2775769562463549";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"पीएम श्री नरेन्द्र मोदी आज दोपहर 12 बजे पार्टी कार्यकर्ताओं, वॉलंटियर्स और समर्थकों के साथ महासंवाद करेंगे। लाइव देखें   → facebook.com/BJP4India → periscope.tv/BJP4india → youtube.com/BJP4India → bjplive.org   #MeraBoothSabseMazboot"
"31915";"31859";"1";"121439954563203_2775760902464415";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"पीएम श्री नरेन्द्र मोदी कल दोपहर 12 बजे #MeraBoothSabseMazboot कार्यक्रम के अंतर्गत पार्टी कार्यकर्ताओं, वॉलंटियर्स और समर्थकों के साथ सीधा संवाद करेंगे।  भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह भी नई दिल्ली में पार्टी कार्यकर्ताओं एवं पदाधिकारियों के साथ कार्यक्रम में भाग लेंगे।"
"31916";"31859";"1";"121439954563203_399560144178952";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE: Shri Prakash Javadekar addressing a press conference at BJP HQ."
"31917";"31859";"1";"121439954563203_2774880192552486";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"युवा सपनों और आकांक्षाओं को रोकना नहीं चाहिए उन्हें उन्मुक्त गगन में उड़ने देना चाहिए।  लोग कहते हैं कि आजकल का युवा सवाल बहुत पूछता है, उसमें धैर्य नहीं है, उसे हर चीज में नयापन चाहिए।  लोग कुछ भी कहें, लेकिन मैं मानता हूं कि युवा है तो ये सब जरूरी है। ये युवा के लक्षण हैं: पीएम मोदी"
"31918";"31859";"1";"121439954563203_2774842292556276";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"टोकनिज्म में मेरा विश्वास नहीं है। एक लंबी सोच के साथ इंटरलिंक व्यवस्थाएं विकसित करना मेरी कार्यशैली का हिस्सा है।  मेरे एक बड़े सपने का छोटा हिस्सा आज यहां शुरू हुआ है। मैं चाहूंगा कि आगे आपकी भागीदारी से ये व्यवस्था विकसित हो : पीएम मोदी"
"31919";"31859";"1";"121439954563203_2774779435895895";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"PM Shri Narendra Modi launches #KheloIndia Mobile App at the National Youth Parliament Festival, 2019 in New Delhi.  Watch his full speech at https://youtu.be/-Dkgjv_wem0"
"31920";"31859";"1";"121439954563203_2774631085910730";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"महान क्रांतिकारी, देशभक्त अमर शहीद चंद्रशेखर आजाद के बलिदान दिवस पर विनम्र श्रद्धांजलि।"
"31921";"31859";"1";"121439954563203_338975396825989";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi confers the National Youth Parliament Festival Awards in New Delhi"
"31922";"31859";"1";"121439954563203_2773480239359148";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह ने गाजीपुर, उत्तर प्रदेश के मौजा-गौरहट, तैतारपुर में श्री रुद्रप्रसाद जी के घर पर दीपक जलाकर ‘कमल ज्योति संकल्प’ अभियान का शुभारंभ किया।  यह दीप प्रतीक है विकास का, विश्वास का और मोदी जी के नेतृत्व में हो रहे जन-कल्याण का।  आप भी #BJPKamalJyoti हैशटैग के साथ अपनी फ़ोटो साझा करें।"
"31923";"31859";"1";"121439954563203_2773463436027495";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"आजादी के बाद 70 वर्षों में से 55 साल तक कांग्रेस और उसके अन्य साथियों ने शासन किया पर गरीबों का दुख कभी दूर नहीं किया।  गरीब के घर में गैस नहीं थी, बिजली नहीं थी, शौचालय नहीं था, स्वास्थ्य सेवाएं नहीं थीं, मुद्रा योजना जैसी कोई सुविधा नहीं थी: श्री अमित शाह"
"31924";"31859";"1";"121439954563203_2773423836031455";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"Join PM Shri Narendra Modi’s mega interaction with BJP karyakartas and volunteers from more than 15,000 locations across the country on 28th February 2019 at 12:30pm.  Share your questions and ideas using #MeraBoothSabseMazboot."
"31925";"31859";"1";"121439954563203_2773019819405190";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"जनता का सेवक, जनता के साथ, जनता के बीच..."
"31926";"31859";"1";"121439954563203_2772963229410849";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"जब पीएम मोदी ने कहा आज का दिन महत्वपूर्ण है, तो लगने लगे मोदी-मोदी के नारे..."
"31927";"31859";"1";"121439954563203_325058028356891";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah at Chaupal Pe Charcha program in Ghazipur, Uttar Pradesh."
"31928";"31859";"1";"121439954563203_2772872336086605";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"Look at the affection and love for PM Modi in the Delhi metro today."
"31929";"31859";"1";"121439954563203_250389595846185";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi unveils world's largest Bhagwad Gita."
"31930";"31859";"1";"121439954563203_2772737342766771";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"हमारी सरकार द्वारा गरीब, किसान, जवान और नौजवान को सम्मान देने का प्रयास अगर संभव हो पा रहा है, तो इसके पीछे मोदी नहीं, आपके एक वोट की ताकत है।  जिसने 2014 में केंद्र में मजबूत सरकार बनाई थी, जिसका दम आज पूरी दुनिया देख रही है : पीएम मोदी"
"31931";"31859";"1";"121439954563203_2772718192768686";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"पीएम किसान योजना के तहत 1 करोड़ से अधिक किसानों के पास 2 हजार रुपये की पहली किस्त पहुंच चुकी है।   लेकिन राजस्थान की कांग्रेस सरकार ने लाभार्थी किसानों की सूची अभी तक हमें नहीं भेजी है।  ये लोग भले ही देर करें, लेकिन हम राजस्थान के किसानों तक भी पैसे पहुंचाकर रहेंगे: पीएम मोदी"
"31932";"31859";"1";"121439954563203_2772720919435080";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"मैं देशवासियों को विश्वास दिलाता हूं कि देश सुरक्षित हाथों में है : पीएम मोदी"
"31933";"31859";"1";"121439954563203_2772629176110921";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"सौगंध मुझे इस मिट्टी की।  मैं देश नहीं मिटने दूंगा।।   मैं देश नहीं रुकने दूंगा।  मैं देश नहीं झुकने दूंगा।।   मेरा वचन है भारत मां को।  तेरा शीश झुकने नहीं दूंगा।।   सौगंध मुझे इस मिट्टी की।  मैं देश नहीं मिटने दूंगा।।"
"31934";"31859";"1";"121439954563203_369981760253127";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"LIVE: PM Narendra Modi addressing public meeting at Churu, Rajasthan."
"31935";"31859";"1";"121439954563203_2772502599456912";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"28 फरवरी को प्रधानमंत्री श्री नरेन्द्र मोदी जी करेंगे दुनिया की सबसे बड़ी वीडियो कांफ्रेंस।   देशभर की 15,000 जगहों से पार्टी कार्यकर्ताओं, वॉलंटियर्स और समर्थकों के साथ करेंगे सीधा संवाद।  आप भी अपने सुझाव और सवाल #MeraBoothSabseMazboot के साथ साझा कर सकते हैं।"
"31936";"31859";"1";"121439954563203_2771378239569348";"data";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.   16 crore plus collateral-free loans have been disbursed under Mudra yojana.  It’s no rocket science that these loans have created at least 16 crore employment opportunities. You may safely add 3-4 jobs per loan.  #HereAreTheJobs"
"31937";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:37.213000";"Facebook:<page>/posts";"";""
"31938";"31859";"1";"121439954563203_2771385369568635";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.   More than 3 lakh village-level entrepreneurs are running CSCs. Over 9 crore toilets have been built. The ongoing highway projects are expected to create 50 crore man days.   #HereAreTheJobs"
"31939";"31859";"1";"121439954563203_2771340819573090";"data";"fetched (200)";"2019-03-03 12:00:37.649000";"Facebook:<page>/posts";"";"Let's crack some job numbers for the naysayers.  Over 1.46 crore jobs have been created in last four years in the tourism sector alone which directly accounts for 5.8% of the total employment in India.  #HereAreTheJobs"
